0,1,2,3,4,5,6,8,10,11,12,13,14,15,16,17,18,sex
16,4,4,3,0,0,1,1,1,0,5,3,2,1,1,5,4,1
18,3,2,2,0,0,1,1,1,1,3,1,2,1,2,1,4,1
20,3,2,1,2,0,0,1,0,0,5,5,3,1,1,5,0,0
17,4,4,2,0,0,1,0,1,1,5,3,1,1,4,5,2,1
17,1,0,1,0,0,0,0,0,1,4,1,2,1,1,5,4,0
17,4,4,3,0,0,1,0,1,0,4,4,3,1,2,5,0,0
15,1,2,2,0,0,0,0,1,0,3,2,3,1,2,1,0,1
16,4,2,2,0,0,0,0,1,1,4,2,3,1,1,3,0,1
17,2,1,1,1,0,0,1,1,1,3,3,2,2,2,5,8,0
16,4,3,3,0,1,1,1,1,0,3,4,4,2,4,4,0,1
18,1,1,1,1,0,1,0,1,1,5,3,3,2,3,5,2,0
16,1,3,1,0,0,1,0,1,1,4,3,3,1,3,5,11,1
16,4,3,1,0,0,0,1,1,0,5,4,5,1,1,3,7,0
16,2,2,2,1,0,1,1,0,0,4,4,4,2,3,5,2,1
18,1,4,2,0,1,1,0,0,1,3,4,4,1,2,5,2,1
16,2,2,1,0,0,1,0,0,0,4,3,4,1,2,1,6,1
18,1,1,2,2,0,0,1,0,1,3,4,4,2,2,5,3,1
18,3,1,2,0,0,1,0,1,0,4,3,4,1,1,1,4,1
16,2,2,2,0,1,1,0,1,0,3,3,4,1,1,4,0,1
16,1,1,1,0,0,1,1,1,1,4,4,4,2,2,4,2,1
15,2,2,4,0,0,1,1,1,0,5,5,4,1,2,5,6,0
18,1,1,3,0,0,0,0,1,0,4,3,2,1,2,4,4,1
18,2,2,2,1,0,0,1,0,1,4,3,3,1,1,4,0,1
16,2,3,2,0,0,1,0,1,0,4,5,4,1,2,1,2,1
16,1,2,3,0,1,1,0,1,1,4,3,4,1,1,3,5,1
16,2,3,2,0,0,0,0,1,0,4,3,3,1,1,2,6,1
16,4,3,1,0,1,1,1,1,0,3,3,3,1,1,4,6,0
18,3,2,1,1,0,0,0,1,0,2,3,1,2,2,5,0,0
18,2,1,2,1,0,0,1,1,0,4,4,5,4,4,5,4,0
16,4,4,2,0,0,1,0,1,0,4,5,2,1,2,3,0,1
17,1,2,1,0,0,0,1,1,0,3,5,5,1,3,1,4,1
18,1,1,2,1,0,1,0,1,1,4,3,2,1,1,5,9,1
17,4,1,1,0,0,1,0,0,1,3,2,2,1,1,5,0,1
16,2,2,2,0,0,1,1,1,0,5,3,4,1,1,2,1,1
15,4,4,1,0,0,1,0,1,0,5,4,2,1,1,5,0,0
15,3,4,3,0,0,1,0,1,1,4,2,2,2,2,5,0,1
18,4,4,2,1,1,1,1,1,1,2,4,4,1,1,4,2,1
17,2,3,2,0,0,1,0,1,0,5,3,3,1,3,3,0,0
17,2,1,1,0,0,1,1,0,1,5,5,3,1,1,3,2,1
17,3,1,1,0,0,0,0,1,0,2,4,5,3,4,2,6,0
17,4,4,3,0,0,1,1,1,0,5,4,4,1,3,4,0,1
17,4,4,1,0,0,0,0,1,0,4,1,1,2,2,5,0,0
19,3,3,4,0,0,1,1,1,0,4,3,3,1,2,3,4,1
17,1,1,2,0,1,0,0,0,1,4,3,2,1,1,4,10,1
17,1,1,2,0,0,1,0,1,0,5,3,3,1,1,3,2,1
16,2,2,1,0,0,0,0,0,0,4,2,2,1,2,3,4,0
16,2,2,1,1,0,0,0,0,0,5,3,4,1,1,5,12,1
15,3,3,2,0,0,1,1,1,0,5,3,3,1,1,5,0,0
15,4,2,1,0,0,0,0,1,0,2,2,4,2,4,1,0,0
16,2,2,2,0,0,1,0,1,1,4,1,2,2,2,5,0,0
16,3,1,2,0,1,1,0,0,0,3,3,3,2,3,2,0,1
15,3,4,2,0,1,0,1,1,1,5,3,2,1,1,1,0,1
17,3,2,2,2,1,1,0,1,1,4,4,4,1,4,3,4,0
16,4,4,3,0,0,1,1,1,1,4,4,3,1,1,4,0,0
16,1,3,2,0,0,0,1,1,1,4,3,5,1,1,3,0,1
17,4,3,3,0,0,1,1,1,1,4,4,2,1,1,4,0,1
18,4,2,1,1,0,0,0,0,0,5,4,3,4,3,3,0,0
17,4,4,2,0,0,1,0,1,0,5,2,5,1,1,5,0,1
15,1,2,1,0,0,0,0,0,0,5,1,2,1,1,1,3,1
15,2,2,1,0,1,1,1,0,0,4,3,1,1,1,2,8,1
16,2,1,2,0,0,1,1,1,0,5,3,3,1,1,1,0,1
16,1,1,1,0,0,1,1,0,1,3,3,3,1,2,1,8,1
16,1,1,2,3,1,1,0,0,0,3,4,3,1,1,1,0,1
16,3,3,2,0,1,1,1,0,0,5,3,2,1,1,4,2,1
17,2,2,4,0,0,0,1,1,1,3,4,1,1,1,2,2,1
15,2,2,4,0,1,1,0,1,0,5,1,2,1,1,3,4,1
15,1,3,1,0,0,1,1,1,0,4,2,4,3,5,3,2,0
17,2,4,2,0,0,1,0,1,1,4,3,3,1,1,1,6,1
17,3,2,1,3,0,1,1,0,0,4,5,2,1,1,2,10,0
17,2,2,4,1,0,1,0,0,0,1,3,5,3,5,3,2,0
18,4,4,2,0,0,0,1,1,0,4,3,5,1,2,1,0,1
18,4,3,2,0,0,1,0,1,1,3,1,2,1,3,2,2,1
16,3,3,1,0,0,1,1,1,1,4,3,2,1,1,5,4,1
18,2,2,1,0,0,1,1,1,1,4,3,5,2,4,5,2,1
19,2,1,1,3,0,0,1,1,1,4,4,3,1,3,5,4,0
18,2,1,1,2,0,0,0,1,0,3,2,5,2,5,5,4,0
17,3,3,1,0,0,1,0,1,0,4,4,3,1,3,5,0,0
15,3,4,1,0,0,0,0,1,0,3,4,3,1,2,4,2,0
16,1,1,2,0,0,1,0,1,0,4,3,2,1,3,5,6,1
18,3,4,2,0,0,1,1,1,0,4,2,5,3,4,1,6,0
17,2,2,1,0,0,1,0,1,0,5,1,3,1,2,5,5,1
16,0,2,1,0,0,1,1,0,0,3,2,3,1,2,2,0,1
16,4,2,2,0,0,1,1,1,0,5,3,3,1,1,1,2,1
16,2,2,4,0,0,0,0,1,1,5,2,3,1,3,3,1,1
17,4,4,3,0,0,1,1,1,0,5,3,4,1,1,5,0,1
16,4,4,3,0,0,1,1,1,0,5,3,3,1,3,5,0,0
17,3,3,2,0,0,0,1,1,0,4,3,4,1,4,4,4,0
15,3,2,2,1,0,1,0,1,0,3,3,2,1,1,3,2,1
17,4,4,1,0,0,1,1,1,0,4,2,1,1,2,5,6,0
18,2,1,2,3,0,1,1,1,1,5,4,5,1,3,5,10,1
15,4,4,1,0,0,0,1,1,0,5,5,3,1,1,4,4,0
15,4,4,2,0,0,0,0,1,1,4,4,4,2,3,5,4,1
17,3,3,1,0,0,0,1,1,0,4,3,5,3,5,5,0,0
17,1,1,3,0,0,0,1,1,0,4,3,3,1,3,5,4,1
17,1,1,2,0,0,1,0,0,0,4,3,4,1,2,5,4,1
18,3,3,2,0,0,1,0,0,1,5,3,4,1,1,5,0,1
18,2,1,2,0,0,1,0,1,1,4,3,5,1,2,3,12,1
17,4,4,3,0,0,1,0,1,0,4,4,2,1,2,4,2,0
17,4,3,2,0,0,0,0,1,0,5,5,4,1,1,1,0,1
16,4,3,2,0,0,1,1,1,0,4,3,5,1,5,2,2,1
16,2,2,2,0,0,1,0,1,0,4,3,3,2,3,4,0,1
17,1,1,2,0,0,0,1,0,1,5,3,5,1,5,5,0,0
16,2,2,3,0,0,0,0,0,0,5,1,3,2,2,3,0,0
16,3,1,4,0,1,1,0,1,0,4,3,3,1,2,5,0,1
18,4,4,2,0,0,1,0,1,1,3,2,2,4,2,5,0,1
17,2,3,2,0,0,0,1,1,0,4,4,3,1,1,3,4,0
16,3,1,1,0,0,0,1,1,0,3,1,3,1,3,1,0,1
18,4,4,2,0,0,1,1,1,0,4,3,3,2,2,2,0,0
15,1,1,2,0,1,1,0,1,1,3,3,4,2,4,5,2,1
18,4,4,1,0,0,1,1,1,1,2,5,5,1,1,1,5,0
16,4,4,2,0,0,1,0,1,1,4,3,4,1,2,3,4,1
17,4,3,2,0,0,0,1,1,0,4,4,4,4,4,4,0,0
17,1,2,1,0,0,0,0,1,0,5,5,1,1,1,3,0,1
16,2,1,2,0,0,0,1,1,1,5,3,4,1,1,2,2,1
18,2,2,1,1,0,0,0,1,1,5,5,5,1,1,3,0,1
18,4,4,3,0,0,0,0,1,0,5,4,4,1,1,1,0,1
17,4,3,3,0,0,1,1,1,1,4,4,3,1,3,4,0,1
15,1,1,2,0,0,1,0,1,0,4,4,2,1,2,5,0,1
16,1,2,3,1,0,1,0,0,0,1,3,2,1,2,4,0,1
16,1,2,3,1,0,1,0,0,0,1,3,2,1,2,4,3,1
18,1,1,2,0,0,1,0,0,0,4,4,3,1,1,3,2,1
17,1,1,3,0,0,1,0,0,1,4,3,3,1,1,3,0,1
18,1,1,4,0,0,1,1,0,0,5,2,2,1,1,3,2,1
15,1,1,1,0,0,1,1,1,1,4,3,3,1,2,4,6,1
18,4,3,3,0,0,0,0,1,1,5,3,2,1,2,4,4,0
17,4,4,1,0,0,0,0,1,0,5,2,3,1,2,5,4,0
16,3,3,2,0,0,0,1,1,1,4,2,3,1,2,3,0,0
17,0,0,1,0,0,1,0,1,0,4,4,3,1,1,5,0,1
15,1,1,2,0,1,0,0,1,0,4,3,2,2,3,3,6,1
18,1,1,1,0,0,0,0,1,1,3,3,2,1,2,3,2,0
19,4,4,2,0,0,1,1,1,0,2,3,4,2,3,2,2,1
16,2,2,4,0,0,0,1,0,1,1,2,1,1,1,1,4,1
18,3,4,2,0,0,0,1,1,1,4,3,5,1,4,2,9,0
17,2,1,2,0,0,1,1,1,0,4,2,5,1,2,5,0,1
16,4,4,2,0,0,1,0,1,1,4,4,2,1,1,3,0,1
17,2,2,2,0,0,1,1,1,0,4,3,4,1,3,4,0,1
18,1,2,2,0,0,0,0,1,0,4,4,3,1,2,4,0,1
16,1,1,4,0,1,1,1,1,0,2,2,1,1,1,5,0,1
19,1,1,1,1,0,0,0,0,0,4,3,2,1,3,5,0,0
15,2,2,3,0,0,1,1,0,0,5,3,2,1,1,4,0,1
15,4,2,3,0,0,1,1,1,1,3,2,2,1,1,5,0,1
18,4,2,2,0,0,0,1,1,1,5,3,1,1,1,5,0,1
18,2,3,3,0,0,1,0,1,0,4,3,3,1,2,3,0,1
15,2,2,2,0,0,0,1,1,0,5,3,3,1,3,4,2,0
18,4,4,1,0,0,1,0,1,0,4,2,5,3,4,5,2,0
19,2,2,2,0,0,1,0,1,0,4,3,3,1,1,5,0,1
19,3,2,1,3,0,0,1,0,0,3,2,1,1,1,3,4,0
16,4,3,2,0,0,1,1,1,0,3,4,3,2,3,3,4,0
15,4,1,2,0,0,1,1,1,0,5,3,4,1,2,2,0,0
18,4,3,1,0,0,0,1,1,0,4,2,3,1,2,1,0,0
16,2,2,2,0,0,0,0,0,1,3,3,2,1,1,3,2,1
17,3,4,2,0,0,0,0,0,0,5,4,5,2,4,5,2,0
15,4,3,2,0,1,1,1,1,1,5,2,2,1,1,5,4,1
18,3,2,3,0,0,1,0,1,1,4,3,4,1,2,2,5,1
16,4,4,3,0,0,0,1,1,1,4,2,2,1,1,4,6,1
19,1,1,2,2,0,1,1,1,0,4,4,3,3,4,4,2,0
17,4,3,2,0,0,0,1,1,1,2,5,5,1,4,5,8,0
15,2,2,4,0,0,1,1,0,0,5,4,5,2,3,5,8,0
16,4,3,4,0,0,0,1,1,0,4,2,2,1,1,2,2,0
16,2,2,2,1,1,0,1,1,0,3,1,2,1,1,5,12,1
15,2,3,2,0,1,0,1,0,0,4,4,4,1,1,1,0,0
16,4,3,2,0,0,1,1,1,0,5,4,2,1,2,5,6,0
15,3,3,1,0,0,0,0,1,0,4,1,3,1,1,4,0,1
16,1,3,1,1,0,0,0,1,0,5,3,3,1,4,2,2,0
15,2,3,3,0,1,0,0,1,0,5,3,2,1,2,5,2,0
19,1,1,2,1,0,0,0,1,0,5,4,4,3,3,2,8,0
18,2,2,2,0,0,0,0,1,0,5,5,4,3,5,2,16,0
15,4,4,4,0,0,1,1,1,1,1,3,5,3,5,1,8,0
18,1,2,2,0,0,1,0,0,0,4,1,1,1,1,4,0,1
15,3,4,3,0,1,1,1,1,0,4,3,2,1,1,5,2,1
16,3,4,2,0,1,1,1,1,0,5,3,3,1,1,5,2,0
16,4,4,3,0,0,1,0,1,1,5,3,5,1,4,5,1,1
15,1,1,4,0,1,1,1,1,0,3,1,2,1,1,1,4,1
17,2,1,1,0,0,0,1,0,1,5,5,5,5,5,3,8,0
17,3,3,3,0,0,1,0,1,1,4,2,2,2,3,5,10,1
17,2,2,3,0,0,1,1,1,0,4,3,3,1,1,4,0,1
18,3,2,3,0,0,0,0,1,1,5,4,3,2,3,1,4,1
17,3,3,2,1,0,1,0,1,0,4,5,4,2,3,3,4,0
19,1,1,1,1,0,1,0,1,0,4,4,4,3,3,5,4,0
16,1,0,2,0,0,1,1,1,1,4,3,2,1,1,3,0,0
15,3,3,2,0,0,0,0,0,1,1,3,2,2,3,1,24,1
17,1,1,3,0,0,1,1,1,1,4,3,2,1,2,4,10,1
17,2,2,2,0,1,0,0,0,0,5,1,3,1,1,5,0,1
18,2,2,2,0,0,1,0,1,1,1,3,1,1,1,2,4,1
17,4,2,2,0,1,1,0,1,0,4,3,3,2,3,5,0,1
16,2,2,1,0,0,1,1,0,1,4,3,2,1,1,4,0,1
16,1,2,3,0,1,0,0,1,0,4,4,3,1,1,5,0,0
18,3,1,2,0,0,0,1,1,1,5,3,3,1,1,4,4,1
15,1,1,2,0,0,1,0,1,0,5,4,3,1,2,4,0,1
15,4,4,3,0,0,1,1,1,0,4,2,2,1,1,5,2,1
17,1,2,1,3,0,0,0,0,0,2,2,2,3,3,5,14,0
16,1,1,2,0,0,1,0,0,1,5,4,3,2,1,2,0,1
15,4,2,3,0,0,1,1,1,0,5,3,3,1,3,1,4,1
16,4,4,2,0,0,1,0,0,0,4,1,3,3,5,5,6,0
18,1,1,1,1,0,0,1,1,0,4,4,3,3,4,4,0,0
15,3,1,4,0,0,1,0,1,0,4,4,2,2,3,3,6,1
15,2,2,3,0,1,1,0,0,0,4,4,3,2,2,5,2,1
16,3,4,1,1,0,1,1,1,0,3,4,5,2,4,2,4,0
18,4,4,3,0,0,0,1,1,0,4,3,3,2,2,3,0,0
16,1,2,1,0,0,0,1,1,0,5,4,5,1,4,2,0,1
17,4,4,2,0,0,1,1,1,0,4,3,3,1,2,5,2,1
16,3,2,2,0,0,1,0,1,0,1,2,2,1,2,1,8,1
16,2,2,1,0,0,1,0,1,0,1,2,2,1,3,5,6,1
17,2,2,2,0,0,1,0,1,0,4,3,5,1,2,4,0,1
17,1,1,1,1,0,1,1,1,0,4,4,4,1,2,5,0,0
18,4,4,2,0,0,0,1,1,0,5,4,3,3,4,2,1,1
17,3,2,2,0,0,0,1,0,0,5,4,2,1,1,3,4,1
17,2,4,3,0,0,1,0,1,1,4,4,3,1,1,5,0,1
16,3,3,1,0,0,1,1,1,0,3,3,4,3,5,3,16,0
17,1,1,2,0,0,0,1,1,1,4,5,5,1,2,3,2,1
17,2,1,2,0,0,0,1,0,0,2,1,1,1,1,3,2,1
16,2,1,1,0,0,0,1,0,0,3,3,2,1,3,3,2,0
17,2,1,2,0,0,1,1,1,1,4,3,4,2,2,1,10,1
18,4,3,2,0,0,1,0,1,1,4,4,5,1,2,2,0,1
15,3,2,2,0,0,1,0,1,0,4,2,2,1,1,1,0,0
16,4,4,2,0,0,1,1,0,1,4,3,1,1,1,3,0,0
15,3,3,2,0,0,1,0,1,1,4,5,4,1,1,1,4,1
16,2,2,3,0,0,1,0,0,1,4,3,3,2,2,5,2,1
15,4,4,1,0,0,0,0,1,1,1,5,1,3,5,5,0,1
16,4,2,2,0,0,1,0,1,0,4,2,3,1,1,5,2,1
16,2,2,2,0,0,1,0,1,0,4,4,5,1,1,4,4,1
18,4,4,3,0,0,0,0,1,1,4,2,2,2,2,5,0,0
15,2,4,3,0,1,1,1,1,0,4,3,2,1,1,5,2,1
16,1,1,1,0,0,0,1,1,0,4,5,5,2,4,5,0,0
17,4,3,2,1,0,1,1,1,1,4,5,5,1,3,2,4,0
18,2,1,2,0,0,1,0,1,1,4,2,5,1,2,1,8,1
15,4,4,1,0,1,1,0,1,0,3,3,4,2,3,5,0,1
15,1,2,2,0,1,1,1,1,0,4,3,2,1,1,5,0,0
16,1,2,2,0,0,0,1,1,0,4,4,5,1,3,3,0,1
17,2,1,1,0,0,1,0,1,0,5,4,5,1,2,5,22,0
16,4,3,2,0,0,0,1,1,1,1,3,2,1,1,1,4,1
17,1,1,3,0,0,1,1,0,1,4,3,4,1,1,5,12,1
16,1,1,2,0,0,1,1,0,1,5,4,5,4,5,3,0,0
17,1,2,2,0,0,0,0,0,0,3,1,3,1,5,3,6,0
17,2,2,2,0,1,1,0,1,1,4,4,4,2,3,5,6,1
15,1,2,2,0,0,1,1,0,0,5,5,5,1,3,5,11,0
17,3,2,2,0,0,1,0,1,0,4,1,2,2,2,1,0,0
17,2,1,1,0,0,0,0,1,0,4,4,2,2,4,5,0,0
18,2,2,1,0,0,0,0,1,0,5,4,2,1,2,5,6,0
16,2,2,4,0,0,1,1,1,0,5,3,5,1,1,5,6,1
17,4,1,1,0,0,0,1,1,1,4,5,4,2,4,5,22,0
15,2,1,1,0,0,0,0,1,0,4,5,5,2,5,5,0,0
18,2,2,2,0,0,0,1,0,1,4,2,5,1,1,2,2,1
18,2,2,1,1,0,1,1,1,1,4,4,3,2,2,1,26,0
16,2,1,1,0,0,0,0,1,1,4,5,2,1,1,5,4,1
16,2,2,1,1,0,1,1,1,0,4,4,3,1,4,3,1,1
16,4,4,1,0,0,0,1,1,0,5,3,4,1,2,1,4,1
15,2,1,1,0,0,0,0,0,0,1,3,4,1,1,1,0,1
17,3,2,2,0,0,0,0,0,1,1,2,3,1,2,5,0,1
18,1,1,2,0,1,0,1,1,0,5,4,4,1,1,4,0,1
17,2,2,2,0,0,1,0,1,1,3,3,1,1,2,4,18,1
17,2,2,1,0,0,0,1,0,1,5,5,5,3,5,5,0,0
16,3,3,3,0,1,1,1,1,0,4,1,2,1,1,2,4,1
17,2,2,2,0,0,1,0,1,0,5,4,5,1,2,5,12,1
16,2,2,2,0,0,1,1,1,0,4,4,4,1,1,5,0,1
18,1,2,2,0,0,0,0,0,1,4,3,4,1,4,5,0,1
19,2,2,3,0,0,0,0,1,1,5,4,5,1,1,1,0,1
17,1,1,3,0,0,1,0,1,0,4,3,3,1,1,3,0,1
16,3,2,2,2,0,1,1,0,1,2,5,5,1,1,1,8,1
15,4,2,1,0,0,0,0,0,0,5,5,5,3,4,5,4,0
16,3,4,2,0,0,1,0,1,0,2,4,3,1,2,3,14,1
